dataset,optimizer,seed,eval,best_so_far
vehicle,ga,0,77,0.8565359477124183
vehicle,ga,0,78,0.8565359477124183
vehicle,ga,0,79,0.8565359477124183
vehicle,ga,0,80,0.8565359477124183
vehicle,ga,0,81,0.8565359477124183
vehicle,ga,0,82,0.8565359477124183
vehicle,ga,0,83,0.8565359477124183
vehicle,ga,0,84,0.8565359477124183
vehicle,ga,0,85,0.8565359477124183
vehicle,ga,0,86,0.8565359477124183
vehicle,ga,0,87,0.8565359477124183
vehicle,ga,0,88,0.8565359477124183
vehicle,ga,0,89,0.8565359477124183
vehicle,ga,0,90,0.8565359477124183
vehicle,ga,0,91,0.8565359477124183
vehicle,ga,0,92,0.8565359477124183
vehicle,ga,0,93,0.8565359477124183
vehicle,ga,0,94,0.8565359477124183
vehicle,ga,0,95,0.8565359477124183
vehicle,ga,0,96,0.8565359477124183
vehicle,ga,0,97,0.8565359477124183
vehicle,ga,0,98,0.8565359477124183
vehicle,ga,0,99,0.8565359477124183
vehicle,ga,0,100,0.8565359477124183
vehicle,grid,1,1,0.2870261437908497
vehicle,grid,1,2,0.2870261437908497
vehicle,grid,1,3,0.2870261437908497
vehicle,grid,1,4,0.2885076252723311
vehicle,grid,1,5,0.2944335511982571
vehicle,grid,1,6,0.3742156862745098
vehicle,grid,1,7,0.3920370370370371
vehicle,grid,1,8,0.3920370370370371
vehicle,grid,1,9,0.3920370370370371
vehicle,grid,1,10,0.3920370370370371
vehicle,grid,1,11,0.3920370370370371
vehicle,grid,1,12,0.3920370370370371
vehicle,grid,1,13,0.3920370370370371
vehicle,grid,1,14,0.3920370370370371
vehicle,grid,1,15,0.4851633986928104
vehicle,grid,1,16,0.6567320261437908
vehicle,grid,1,17,0.6907407407407407
vehicle,grid,1,18,0.6907407407407407
vehicle,grid,1,19,0.6907407407407407
vehicle,grid,1,20,0.6907407407407407
vehicle,grid,1,21,0.6907407407407407
vehicle,grid,1,22,0.6907407407407407
vehicle,grid,1,23,0.6907407407407407
vehicle,grid,1,24,0.6907407407407407
vehicle,grid,1,25,0.6981481481481481
vehicle,grid,1,26,0.7395860566448802
vehicle,grid,1,27,0.7395860566448802
vehicle,grid,1,28,0.7395860566448802
vehicle,grid,1,29,0.7395860566448802
vehicle,grid,1,30,0.7395860566448802
vehicle,grid,1,31,0.7395860566448802
vehicle,grid,1,32,0.7395860566448802
vehicle,grid,1,33,0.7395860566448802
vehicle,grid,1,34,0.7395860566448802
vehicle,grid,1,35,0.7544226579520698
vehicle,grid,1,36,0.7721786492374727
vehicle,grid,1,37,0.7736492374727669
vehicle,grid,1,38,0.7736492374727669
vehicle,grid,1,39,0.7736492374727669
vehicle,grid,1,40,0.7736492374727669
vehicle,grid,1,41,0.7736492374727669
vehicle,grid,1,42,0.7736492374727669
vehicle,grid,1,43,0.7736492374727669
vehicle,grid,1,44,0.7736492374727669
vehicle,grid,1,45,0.7825490196078431
vehicle,grid,1,46,0.8225054466230937
vehicle,grid,1,47,0.8225054466230937
vehicle,grid,1,48,0.8225054466230937
vehicle,grid,1,49,0.8225054466230937
vehicle,grid,1,50,0.8225054466230937
vehicle,grid,1,51,0.8225054466230937
vehicle,grid,1,52,0.8225054466230937
vehicle,grid,1,53,0.8225054466230937
