dataset,optimizer,seed,target,reference,bar,evals_to_target,reached
diabetes,random,8,0.95,0.814945054945055,0.7741978021978022,4,True
diabetes,random,8,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,9,0.9,0.814945054945055,0.7334505494505495,2,True
diabetes,random,9,0.95,0.814945054945055,0.7741978021978022,2,True
diabetes,random,9,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,10,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,random,10,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,random,10,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,11,0.9,0.814945054945055,0.7334505494505495,3,True
diabetes,random,11,0.95,0.814945054945055,0.7741978021978022,6,True
diabetes,random,11,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,12,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,random,12,0.95,0.814945054945055,0.7741978021978022,2,True
diabetes,random,12,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,13,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,random,13,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,random,13,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,14,0.9,0.814945054945055,0.7334505494505495,2,True
diabetes,random,14,0.95,0.814945054945055,0.7741978021978022,34,True
diabetes,random,14,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,15,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,random,15,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,random,15,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,16,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,random,16,0.95,0.814945054945055,0.7741978021978022,10,True
diabetes,random,16,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,17,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,random,17,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,random,17,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,18,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,random,18,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,random,18,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,19,0.9,0.814945054945055,0.7334505494505495,6,True
diabetes,random,19,0.95,0.814945054945055,0.7741978021978022,6,True
diabetes,random,19,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,20,0.9,0.814945054945055,0.7334505494505495,4,True
diabetes,random,20,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,random,20,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,21,0.9,0.814945054945055,0.7334505494505495,2,True
diabetes,random,21,0.95,0.814945054945055,0.7741978021978022,2,True
diabetes,random,21,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,22,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,random,22,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,random,22,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,23,0.9,0.814945054945055,0.7334505494505495,2,True
diabetes,random,23,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,random,23,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,24,0.9,0.814945054945055,0.7334505494505495,2,True
diabetes,random,24,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,random,24,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,25,0.9,0.814945054945055,0.7334505494505495,5,True
diabetes,random,25,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,random,25,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,26,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,random,26,0.95,0.814945054945055,0.7741978021978022,1,True
diabetes,random,26,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,27,0.9,0.814945054945055,0.7334505494505495,4,True
diabetes,random,27,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,random,27,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,28,0.9,0.814945054945055,0.7334505494505495,3,True
diabetes,random,28,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,random,28,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,random,29,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,random,29,0.95,0.814945054945055,0.7741978021978022,1,True
diabetes,random,29,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,0,0.9,0.814945054945055,0.7334505494505495,17,True
diabetes,sa,0,0.95,0.814945054945055,0.7741978021978022,53,True
diabetes,sa,0,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,1,0.9,0.814945054945055,0.7334505494505495,2,True
diabetes,sa,1,0.95,0.814945054945055,0.7741978021978022,70,True
diabetes,sa,1,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,2,0.9,0.814945054945055,0.7334505494505495,23,True
diabetes,sa,2,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,sa,2,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,3,0.9,0.814945054945055,0.7334505494505495,2,True
diabetes,sa,3,0.95,0.814945054945055,0.7741978021978022,3,True
diabetes,sa,3,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,4,0.9,0.814945054945055,0.7334505494505495,3,True
diabetes,sa,4,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,sa,4,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,5,0.9,0.814945054945055,0.7334505494505495,52,True
diabetes,sa,5,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,sa,5,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,6,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sa,6,0.95,0.814945054945055,0.7741978021978022,11,True
diabetes,sa,6,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,7,0.9,0.814945054945055,0.7334505494505495,2,True
diabetes,sa,7,0.95,0.814945054945055,0.7741978021978022,18,True
diabetes,sa,7,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,8,0.9,0.814945054945055,0.7334505494505495,13,True
diabetes,sa,8,0.95,0.814945054945055,0.7741978021978022,15,True
diabetes,sa,8,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,9,0.9,0.814945054945055,0.7334505494505495,7,True
diabetes,sa,9,0.95,0.814945054945055,0.7741978021978022,23,True
diabetes,sa,9,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,10,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sa,10,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,sa,10,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,11,0.9,0.814945054945055,0.7334505494505495,13,True
diabetes,sa,11,0.95,0.814945054945055,0.7741978021978022,19,True
diabetes,sa,11,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,12,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sa,12,0.95,0.814945054945055,0.7741978021978022,2,True
diabetes,sa,12,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,13,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sa,13,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,sa,13,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,14,0.9,0.814945054945055,0.7334505494505495,5,True
diabetes,sa,14,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,sa,14,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,15,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sa,15,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,sa,15,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,16,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sa,16,0.95,0.814945054945055,0.7741978021978022,29,True
diabetes,sa,16,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,17,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sa,17,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,sa,17,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,18,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sa,18,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,sa,18,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,19,0.9,0.814945054945055,0.7334505494505495,31,True
diabetes,sa,19,0.95,0.814945054945055,0.7741978021978022,32,True
diabetes,sa,19,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,20,0.9,0.814945054945055,0.7334505494505495,25,True
diabetes,sa,20,0.95,0.814945054945055,0.7741978021978022,79,True
diabetes,sa,20,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,21,0.9,0.814945054945055,0.7334505494505495,8,True
diabetes,sa,21,0.95,0.814945054945055,0.7741978021978022,8,True
diabetes,sa,21,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,22,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sa,22,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,sa,22,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,23,0.9,0.814945054945055,0.7334505494505495,8,True
diabetes,sa,23,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,sa,23,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,24,0.9,0.814945054945055,0.7334505494505495,6,True
diabetes,sa,24,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,sa,24,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,25,0.9,0.814945054945055,0.7334505494505495,5,True
diabetes,sa,25,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,sa,25,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,26,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sa,26,0.95,0.814945054945055,0.7741978021978022,1,True
diabetes,sa,26,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,27,0.9,0.814945054945055,0.7334505494505495,10,True
diabetes,sa,27,0.95,0.814945054945055,0.7741978021978022,75,True
diabetes,sa,27,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,28,0.9,0.814945054945055,0.7334505494505495,2,True
diabetes,sa,28,0.95,0.814945054945055,0.7741978021978022,43,True
diabetes,sa,28,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sa,29,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sa,29,0.95,0.814945054945055,0.7741978021978022,1,True
diabetes,sa,29,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sh,0,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,0,0.95,0.814945054945055,0.7741978021978022,1,True
diabetes,sh,0,0.98,0.814945054945055,0.7986461538461539,1,True
diabetes,sh,1,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,1,0.95,0.814945054945055,0.7741978021978022,1,True
diabetes,sh,1,0.98,0.814945054945055,0.7986461538461539,1,True
diabetes,sh,2,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,2,0.95,0.814945054945055,0.7741978021978022,2,True
diabetes,sh,2,0.98,0.814945054945055,0.7986461538461539,3,True
diabetes,sh,3,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,3,0.95,0.814945054945055,0.7741978021978022,1,True
diabetes,sh,3,0.98,0.814945054945055,0.7986461538461539,1,True
diabetes,sh,4,0.9,0.814945054945055,0.7334505494505495,7,True
diabetes,sh,4,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,sh,4,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sh,5,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,5,0.95,0.814945054945055,0.7741978021978022,1,True
diabetes,sh,5,0.98,0.814945054945055,0.7986461538461539,1,True
diabetes,sh,6,0.9,0.814945054945055,0.7334505494505495,4,True
diabetes,sh,6,0.95,0.814945054945055,0.7741978021978022,4,True
diabetes,sh,6,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sh,7,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,7,0.95,0.814945054945055,0.7741978021978022,7,True
diabetes,sh,7,0.98,0.814945054945055,0.7986461538461539,7,True
diabetes,sh,8,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,8,0.95,0.814945054945055,0.7741978021978022,1,True
diabetes,sh,8,0.98,0.814945054945055,0.7986461538461539,15,True
diabetes,sh,9,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,9,0.95,0.814945054945055,0.7741978021978022,1,True
diabetes,sh,9,0.98,0.814945054945055,0.7986461538461539,1,True
diabetes,sh,10,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,10,0.95,0.814945054945055,0.7741978021978022,1,True
diabetes,sh,10,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sh,11,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,11,0.95,0.814945054945055,0.7741978021978022,1,True
diabetes,sh,11,0.98,0.814945054945055,0.7986461538461539,1,True
diabetes,sh,12,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,12,0.95,0.814945054945055,0.7741978021978022,1,True
diabetes,sh,12,0.98,0.814945054945055,0.7986461538461539,1,True
diabetes,sh,13,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,13,0.95,0.814945054945055,0.7741978021978022,4,True
diabetes,sh,13,0.98,0.814945054945055,0.7986461538461539,16,True
diabetes,sh,14,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,14,0.95,0.814945054945055,0.7741978021978022,4,True
diabetes,sh,14,0.98,0.814945054945055,0.7986461538461539,4,True
diabetes,sh,15,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,15,0.95,0.814945054945055,0.7741978021978022,1,True
diabetes,sh,15,0.98,0.814945054945055,0.7986461538461539,3,True
diabetes,sh,16,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,16,0.95,0.814945054945055,0.7741978021978022,1,True
diabetes,sh,16,0.98,0.814945054945055,0.7986461538461539,1,True
diabetes,sh,17,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,17,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,sh,17,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sh,18,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,18,0.95,0.814945054945055,0.7741978021978022,2,True
diabetes,sh,18,0.98,0.814945054945055,0.7986461538461539,3,True
diabetes,sh,19,0.9,0.814945054945055,0.7334505494505495,3,True
diabetes,sh,19,0.95,0.814945054945055,0.7741978021978022,3,True
diabetes,sh,19,0.98,0.814945054945055,0.7986461538461539,20,True
diabetes,sh,20,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,20,0.95,0.814945054945055,0.7741978021978022,3,True
diabetes,sh,20,0.98,0.814945054945055,0.7986461538461539,3,True
diabetes,sh,21,0.9,0.814945054945055,0.7334505494505495,10,True
diabetes,sh,21,0.95,0.814945054945055,0.7741978021978022,11,True
diabetes,sh,21,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sh,22,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,22,0.95,0.814945054945055,0.7741978021978022,2,True
diabetes,sh,22,0.98,0.814945054945055,0.7986461538461539,2,True
diabetes,sh,23,0.9,0.814945054945055,0.7334505494505495,3,True
diabetes,sh,23,0.95,0.814945054945055,0.7741978021978022,88,True
diabetes,sh,23,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sh,24,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,24,0.95,0.814945054945055,0.7741978021978022,1,True
diabetes,sh,24,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sh,25,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,25,0.95,0.814945054945055,0.7741978021978022,37,True
diabetes,sh,25,0.98,0.814945054945055,0.7986461538461539,37,True
diabetes,sh,26,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,26,0.95,0.814945054945055,0.7741978021978022,8,True
diabetes,sh,26,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sh,27,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,27,0.95,0.814945054945055,0.7741978021978022,3,True
diabetes,sh,27,0.98,0.814945054945055,0.7986461538461539,4,True
diabetes,sh,28,0.9,0.814945054945055,0.7334505494505495,10,True
diabetes,sh,28,0.95,0.814945054945055,0.7741978021978022,101,False
diabetes,sh,28,0.98,0.814945054945055,0.7986461538461539,101,False
diabetes,sh,29,0.9,0.814945054945055,0.7334505494505495,1,True
diabetes,sh,29,0.95,0.814945054945055,0.7741978021978022,4,True
diabetes,sh,29,0.98,0.814945054945055,0.7986461538461539,4,True
ilpd,bo_tpe,0,0.9,0.7681818181818183,0.6913636363636365,7,True
ilpd,bo_tpe,0,0.95,0.7681818181818183,0.7297727272727274,101,False
ilpd,bo_tpe,0,0.98,0.7681818181818183,0.7528181818181819,101,False
ilpd,bo_tpe,1,0.9,0.7681818181818183,0.6913636363636365,2,True
ilpd,bo_tpe,1,0.95,0.7681818181818183,0.7297727272727274,101,False
ilpd,bo_tpe,1,0.98,0.7681818181818183,0.7528181818181819,101,False
ilpd,bo_tpe,2,0.9,0.7681818181818183,0.6913636363636365,1,True
ilpd,bo_tpe,2,0.95,0.7681818181818183,0.7297727272727274,58,True
ilpd,bo_tpe,2,0.98,0.7681818181818183,0.7528181818181819,101,False
ilpd,bo_tpe,3,0.9,0.7681818181818183,0.6913636363636365,2,True
ilpd,bo_tpe,3,0.95,0.7681818181818183,0.7297727272727274,12,True
ilpd,bo_tpe,3,0.98,0.7681818181818183,0.7528181818181819,101,False
ilpd,bo_tpe,4,0.9,0.7681818181818183,0.6913636363636365,3,True
ilpd,bo_tpe,4,0.95,0.7681818181818183,0.7297727272727274,65,True
ilpd,bo_tpe,4,0.98,0.7681818181818183,0.7528181818181819,101,False
ilpd,bo_tpe,5,0.9,0.7681818181818183,0.6913636363636365,1,True
ilpd,bo_tpe,5,0.95,0.7681818181818183,0.7297727272727274,21,True
ilpd,bo_tpe,5,0.98,0.7681818181818183,0.7528181818181819,101,False
ilpd,bo_tpe,6,0.9,0.7681818181818183,0.6913636363636365,1,True
ilpd,bo_tpe,6,0.95,0.7681818181818183,0.7297727272727274,101,False
ilpd,bo_tpe,6,0.98,0.7681818181818183,0.7528181818181819,101,False
ilpd,bo_tpe,7,0.9,0.7681818181818183,0.6913636363636365,1,True
ilpd,bo_tpe,7,0.95,0.7681818181818183,0.7297727272727274,31,True
ilpd,bo_tpe,7,0.98,0.7681818181818183,0.7528181818181819,101,False
ilpd,bo_tpe,8,0.9,0.7681818181818183,0.6913636363636365,1,True
ilpd,bo_tpe,8,0.95,0.7681818181818183,0.7297727272727274,101,False
ilpd,bo_tpe,8,0.98,0.7681818181818183,0.7528181818181819,101,False
ilpd,bo_tpe,9,0.9,0.7681818181818183,0.6913636363636365,1,True
ilpd,bo_tpe,9,0.95,0.7681818181818183,0.7297727272727274,101,False
ilpd,bo_tpe,9,0.98,0.7681818181818183,0.7528181818181819,101,False
ilpd,bo_tpe,10,0.9,0.7681818181818183,0.6913636363636365,1,True
ilpd,bo_tpe,10,0.95,0.7681818181818183,0.7297727272727274,22,True
ilpd,bo_tpe,10,0.98,0.7681818181818183,0.7528181818181819,101,False
ilpd,bo_tpe,11,0.9,0.7681818181818183,0.6913636363636365,1,True
ilpd,bo_tpe,11,0.95,0.7681818181818183,0.7297727272727274,101,False
ilpd,bo_tpe,11,0.98,0.7681818181818183,0.7528181818181819,101,False
ilpd,bo_tpe,12,0.9,0.7681818181818183,0.6913636363636365,1,True
ilpd,bo_tpe,12,0.95,0.7681818181818183,0.7297727272727274,101,False
