dataset,optimizer,seed,cv_best,test_acc,best_log2C,best_log2gamma,time_sec,evals_to_99pct,n_evals_used
banknote,sa,19,1.0,1.0,2.031677102692541,-1.8330592742274308,8.80172872543335,8,100
banknote,sa,20,1.0,1.0,6.762616021545485,1.1588471023695242,6.997089624404907,1,100
banknote,sa,21,1.0,1.0,14.262339626625183,-9.630776080651057,6.862751483917236,19,100
banknote,sa,22,1.0,1.0,2.3923076306187703,-2.7489126729451323,9.302580118179321,11,100
banknote,sa,23,1.0,1.0,5.345957676931786,2.0453268686666526,5.7159295082092285,1,100
banknote,sa,24,1.0,1.0,14.200346066718371,-2.4087831009076304,4.850177049636841,1,100
banknote,sa,25,1.0,1.0,12.402482732544236,-4.519015283893925,4.649282455444336,1,100
banknote,sa,26,1.0,1.0,2.3254111467131047,-2.752878741492339,9.491232872009277,2,100
banknote,sa,27,1.0,1.0,6.482951273405923,2.905287902107337,6.657871961593628,1,100
banknote,sa,28,1.0,1.0,9.580274845782382,-4.89768715810246,8.788570642471313,1,100
banknote,sa,29,1.0,1.0,12.275199711401658,-9.871692625902718,6.881843090057373,1,100
