dataset,optimizer,seed,cv_best,test_acc,best_log2C,best_log2gamma,time_sec,evals_to_99pct,n_evals_used
ozone-8hr,ga,15,0.9452411360457338,0.9447731755424064,1.7597983042769574,-5.3885665143607495,67.87402176856995,1,100
ozone-8hr,grid,16,0.948205315331752,0.9447731755424064,1.666666666666667,-5.0,69.94957113265991,35,100
ozone-8hr,random,16,0.947713920817369,0.940828402366864,3.867019240265297,-6.576069347160701,56.76329183578491,4,100
ozone-8hr,bo_tpe,16,0.950179407650672,0.940828402366864,2.2017187065510173,-5.28737547106722,44.05355191230774,4,100
ozone-8hr,pso,16,0.950179407650672,0.940828402366864,2.331438432975479,-5.260841928435203,44.43548321723938,13,100
ozone-8hr,de,16,0.9432743416651462,0.9388560157790928,6.221539894526593,-7.66742468641012,53.38716769218445,1,100
ozone-8hr,ga,16,0.9467286991424922,0.9428007889546351,5.776434810479909,-7.579364032979456,46.185898542404175,1,100
ozone-8hr,grid,17,0.9481992337164752,0.9428007889546351,3.888888888888889,-7.0,57.29393172264099,35,100
ozone-8hr,random,17,0.9481968010703644,0.940828402366864,2.8074898255316905,-7.129464140975264,58.1484797000885,1,100
ozone-8hr,bo_tpe,17,0.9491868880374628,0.9428007889546351,3.242251650575473,-6.673528550362158,38.54745507240296,1,100
ozone-8hr,pso,17,0.9501721097123396,0.940828402366864,1.7719901900910084,-5.748357644505917,50.126983642578125,8,100
ozone-8hr,de,17,0.949184455391352,0.9388560157790928,2.3953475444799617,-6.010039392351613,54.13376069068909,1,100
ozone-8hr,ga,17,0.9501721097123396,0.940828402366864,1.6832733157161934,-5.743139441239885,41.8953070640564,1,100
ozone-8hr,grid,18,0.9501757586815058,0.921104536489152,3.888888888888889,-5.0,57.139102935791016,35,100
ozone-8hr,random,18,0.950173326035395,0.9368836291913216,1.6897300786070986,-5.709003511973199,66.23857998847961,14,100
ozone-8hr,bo_tpe,18,0.9521486346773702,0.9289940828402368,2.18831296835371,-5.490455129361733,45.51554322242737,11,100
ozone-8hr,pso,18,0.9501757586815058,0.9171597633136096,14.28365360104144,-5.010639905007233,53.91927456855774,2,100
ozone-8hr,de,18,0.950670802165055,0.9250493096646942,2.7054546710793383,-5.150357628833293,51.59870314598084,3,100
ozone-8hr,ga,18,0.9506695858419996,0.9289940828402368,2.514121454457092,-6.065914508343208,48.36668038368225,3,100
ozone-8hr,grid,19,0.9452374870765676,0.9487179487179488,1.666666666666667,-5.0,58.27838516235352,1,100
ozone-8hr,random,19,0.9462202761053335,0.9487179487179488,1.2478080233349154,-4.923588901113773,54.48417067527771,1,100
ozone-8hr,bo_tpe,19,0.945238703399623,0.9388560157790928,11.481218355091066,-4.2830826236631765,53.73534154891968,1,100
ozone-8hr,pso,19,0.9447460925621846,0.9388560157790928,7.384136512258761,-4.365554498501023,52.602227210998535,1,100
ozone-8hr,de,19,0.945238703399623,0.9388560157790928,10.619311635363662,-4.263441395216886,59.36015701293945,1,100
ozone-8hr,ga,19,0.9447460925621846,0.9388560157790928,4.612030257523016,-4.314910879838796,57.152005672454834,1,100
ozone-8hr,grid,20,0.9457313142370614,0.9566074950690336,1.666666666666667,-5.0,72.43342590332031,1,100
ozone-8hr,random,20,0.9457349632062276,0.9566074950690336,1.5841281546729349,-5.808460988847269,84.93931221961975,1,100
ozone-8hr,bo_tpe,20,0.9467214012041598,0.9585798816568049,1.5480187586802785,-5.603182328187476,75.99186658859253,4,100
ozone-8hr,pso,20,0.9457373958523384,0.9526627218934912,4.160575621493189,-7.919792617640633,56.16113185882568,1,100
ozone-8hr,de,20,0.9452447850149,0.95069033530572,6.616026698739594,-9.305031204369463,46.18962073326111,1,100
ozone-8hr,ga,20,0.9437669525025848,0.9546351084812624,8.25358425673794,-10.52262244741519,55.020440101623535,1,100
ozone-8hr,grid,21,0.9467214012041598,0.9526627218934912,1.666666666666667,-5.0,63.230958223342896,35,100
ozone-8hr,random,21,0.942775649212431,0.9388560157790928,8.313872955483896,-10.605975058990078,56.22769093513489,1,100
ozone-8hr,bo_tpe,21,0.9467189685580488,0.9467455621301776,2.227418150115398,-5.377215937515524,42.72658324241638,5,100
ozone-8hr,pso,21,0.9472127957185428,0.9487179487179488,2.1775095656212478,-5.399958150555445,48.15948820114136,3,100
